OID_,ADDRESS,NUMBER_OF_PAYPHONES,BUROUGH,BUROUGH_ID,OPERATOR,COMMUNITY_BOARD,POINT,LATITUDE,LONGITUDE,LOCATION,ADVERTISING,WI_FI
5756,413 UTICA AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,9,POINT (-73.93153939 40.66422529),40.664225290000000,-73.931539390000000,CURBSIDE,FALSE,FALSE
5757,280 UTICA AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,9,POINT (-73.93116013 40.66847398),40.668473980000000,-73.931160130000000,CURBSIDE,FALSE,FALSE
5758,1151 SUTTER AVENUE,2,BROOKLYN,6,CBS OUTDOOR LLC,5,POINT (-73.87542718 40.67228904),40.672289040000000,-73.875427180000000,CURBSIDE,FALSE,FALSE
5759,497 6 AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,6,POINT (-73.98532193 40.6663637),40.666363700000000,-73.985321930000000,CURBSIDE,FALSE,FALSE
5760,2718 OCEAN AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,15,POINT (-73.95065106 40.59531891),40.595318910000000,-73.950651060000000,CURBSIDE,FALSE,FALSE
5761,926 NOSTRAND AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,9,POINT (-73.95085818 40.66615651),40.666156510000000,-73.950858180000000,CURBSIDE,FALSE,FALSE
5762,2036 BEDFORD AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,14,POINT (-73.95629055 40.6548557),40.654855700000000,-73.956290550000000,CURBSIDE,FALSE,FALSE
5763,232 SUMNER AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,3,POINT (-73.93942081 40.68986316),40.689863160000000,-73.939420810000000,CURBSIDE,FALSE,FALSE
5764,2009 EASTERN PARKWAY,1,BROOKLYN,6,CBS OUTDOOR LLC,16,POINT (-73.90573778 40.67985227),40.679852270000000,-73.905737780000000,CURBSIDE,FALSE,FALSE
5765,284 SUTTER AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,16,POINT (-73.90948646 40.6672348),40.667234800000000,-73.909486460000000,CURBSIDE,FALSE,FALSE
5766,218 BOND STREET,2,BROOKLYN,6,CBS OUTDOOR LLC,6,POINT (-73.98767633 40.68278322),40.682783220000000,-73.987676330000000,CURBSIDE,FALSE,FALSE
5767,1911 DORCHESTER ROAD,2,BROOKLYN,6,CBS OUTDOOR LLC,14,POINT (-73.96025597 40.6410646),40.641064600000000,-73.960255970000000,CURBSIDE,FALSE,FALSE
5768,33 SARATOGA AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,16,POINT (-73.91775789 40.68583961),40.685839610000000,-73.917757890000000,CURBSIDE,FALSE,FALSE
5769,120 HUMBOLDT STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,1,POINT (-73.94119187 40.70558886),40.705588860000000,-73.941191870000000,CURBSIDE,FALSE,FALSE
5770,414 UTICA AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,9,POINT (-73.93156101 40.6642253),40.664225300000000,-73.931561010000000,CURBSIDE,TRUE,FALSE
5771,200 DE KALB AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,2,POINT (-73.97152431 40.68954896),40.689548960000000,-73.971524310000000,CURBSIDE,FALSE,FALSE
5772,4402 18 AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,12,POINT (-73.97733538 40.63067747),40.630677470000000,-73.977335380000000,CURBSIDE,FALSE,FALSE
5773,139 PATCHEN AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,3,POINT (-73.92682873 40.68681464),40.686814640000000,-73.926828730000000,CURBSIDE,FALSE,FALSE
5774,61 GRAHAM AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,1,POINT (-73.94259661 40.70359412),40.703594120000000,-73.942596610000000,CURBSIDE,FALSE,FALSE
5775,384 GRAHAM AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,1,POINT (-73.94462042 40.71604536),40.716045360000000,-73.944620420000000,CURBSIDE,FALSE,FALSE
5776,384 GRAHAM AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,1,POINT (-73.94462042 40.71604536),40.716045360000000,-73.944620420000000,CURBSIDE,FALSE,FALSE
5777,8402 NEW UTRECHT AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,11,POINT (-74.00184399 40.60895192),40.608951920000000,-74.001843990000000,CURBSIDE,TRUE,FALSE
5778,1216 FLATBUSH AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,14,POINT (-73.95592863 40.6407858),40.640785800000000,-73.955928630000000,CURBSIDE,FALSE,FALSE
5779,1300 FLATBUSH AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,14,POINT (-73.95363138 40.63844085),40.638440850000000,-73.953631380000000,CURBSIDE,FALSE,FALSE
5780,125 RALPH AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,3,POINT (-73.92327466 40.68578029),40.685780290000000,-73.923274660000000,CURBSIDE,FALSE,FALSE
5781,592 ROCKAWAY AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,16,POINT (-73.90965116 40.66539593),40.665395930000000,-73.909651160000000,CURBSIDE,FALSE,FALSE
5782,148 WILSON AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,4,POINT (-73.92522336 40.70040845),40.700408450000000,-73.925223360000000,CURBSIDE,FALSE,FALSE
5783,1502 NOSTRAND AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,17,POINT (-73.94943981 40.64945116),40.649451160000000,-73.949439810000000,CURBSIDE,FALSE,FALSE
5784,917 BROOKLYN AVENUE,2,BROOKLYN,6,CBS OUTDOOR LLC,17,POINT (-73.94383784 40.65157577),40.651575770000000,-73.943837840000000,CURBSIDE,FALSE,FALSE
5785,1133 FLATBUSH AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,14,POINT (-73.95766406 40.64288896),40.642888960000000,-73.957664060000000,CURBSIDE,FALSE,FALSE
5786,1457 BROADWAY,1,BROOKLYN,6,CBS OUTDOOR LLC,4,POINT (-73.91922293 40.6878855),40.687885500000000,-73.919222930000000,CURBSIDE,FALSE,FALSE
5787,133 HARRISON AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,1,POINT (-73.95004135 40.70276319),40.702763190000000,-73.950041350000000,CURBSIDE,FALSE,FALSE
5788,115 SCHOLES STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,1,POINT (-73.94549587 40.70859924),40.708599240000000,-73.945495870000000,CURBSIDE,FALSE,FALSE
5789,656 NOSTRAND AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,8,POINT (-73.9499425 40.6759138),40.675913800000000,-73.949942500000000,CURBSIDE,FALSE,FALSE
5790,4209 9 AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,12,POINT (-73.9969551 40.64414559),40.644145590000000,-73.996955100000000,CURBSIDE,FALSE,FALSE
5791,4723 5 AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,7,POINT (-74.00873865 40.64661011),40.646610110000000,-74.008738650000000,CURBSIDE,FALSE,FALSE
5792,2206 FLATBUSH AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,18,POINT (-73.9297805 40.616174),40.616174000000000,-73.929780500000000,CURBSIDE,FALSE,FALSE
5793,377 SOUTH 2 STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,1,POINT (-73.95257539 40.70980458),40.709804580000000,-73.952575390000000,CURBSIDE,FALSE,FALSE
5794,37 GREENE AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,2,POINT (-73.97157989 40.68605762),40.686057620000000,-73.971579890000000,CURBSIDE,FALSE,FALSE
5795,2 TOMPKINS AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,3,POINT (-73.94723761 40.69999521),40.699995210000000,-73.947237610000000,CURBSIDE,FALSE,FALSE
5796,3223 CHURCH AVENUE,2,BROOKLYN,6,CBS OUTDOOR LLC,17,POINT (-73.9473557 40.65092417),40.650924170000000,-73.947355700000000,CURBSIDE,FALSE,FALSE
5797,182 EAST 42 STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,17,POINT (-73.93806132 40.65111442),40.651114420000000,-73.938061320000000,CURBSIDE,TRUE,FALSE
5798,632 NOSTRAND AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,8,POINT (-73.94986979 40.67670975),40.676709750000000,-73.949869790000000,CURBSIDE,FALSE,FALSE
5799,602 AVENUE L,1,BROOKLYN,6,CBS OUTDOOR LLC,12,POINT (-73.96909399 40.61944112),40.619441120000000,-73.969093990000000,CURBSIDE,FALSE,FALSE
5800,608 ROGERS AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,9,POINT (-73.9531321 40.65674836),40.656748360000000,-73.953132100000000,CURBSIDE,FALSE,FALSE
5801,348 ATLANTIC AVENUE,2,BROOKLYN,6,CBS OUTDOOR LLC,2,POINT (-73.98668024 40.68763861),40.687638610000000,-73.986680240000000,CURBSIDE,FALSE,FALSE
5802,174 SCHENECTADY AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,8,POINT (-73.93349848 40.67322657),40.673226570000000,-73.933498480000000,CURBSIDE,FALSE,FALSE
5803,590 SUTTER AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,5,POINT (-73.89723853 40.66906626),40.669066260000000,-73.897238530000000,CURBSIDE,FALSE,FALSE
5804,2189 PITKIN AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,5,POINT (-73.89164189 40.67252778),40.672527780000000,-73.891641890000000,CURBSIDE,FALSE,FALSE
5805,628 NOSTRAND AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,8,POINT (-73.94984435 40.67698971),40.676989710000000,-73.949844350000000,CURBSIDE,TRUE,FALSE
5806,486 DEAN STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,8,POINT (-73.97376677 40.68139752),40.681397520000000,-73.973766770000000,CURBSIDE,FALSE,FALSE
5807,785 DEAN STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,8,POINT (-73.96370151 40.67930876),40.679308760000000,-73.963701510000000,CURBSIDE,FALSE,FALSE
5808,4623 6 AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,7,POINT (-74.00595302 40.64584175),40.645841750000000,-74.005953020000000,CURBSIDE,FALSE,FALSE
5809,557 LEFFERTS AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,9,POINT (-73.94303538 40.6628427),40.662842700000000,-73.943035380000000,CURBSIDE,FALSE,FALSE
5810,3818 FT HAMILTON PARKWAY,1,BROOKLYN,6,CBS OUTDOOR LLC,12,POINT (-73.98998615 40.64351938),40.643519380000000,-73.989986150000000,CURBSIDE,FALSE,FALSE
5811,578 RALPH AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,8,POINT (-73.9225437 40.66940447),40.669404470000000,-73.922543700000000,CURBSIDE,TRUE,FALSE
5812,1 BOERUM PLACE,2,BROOKLYN,6,CBS OUTDOOR LLC,2,POINT (-73.98906295 40.69196461),40.691964610000000,-73.989062950000000,CURBSIDE,TRUE,FALSE
5813,1250 AVENUE U,1,BROOKLYN,6,CBS OUTDOOR LLC,15,POINT (-73.95885168 40.59855551),40.598555510000000,-73.958851680000000,CURBSIDE,FALSE,FALSE
5814,2905 AVENUE U,1,BROOKLYN,6,CBS OUTDOOR LLC,15,POINT (-73.94262775 40.60035738),40.600357380000000,-73.942627750000000,CURBSIDE,FALSE,FALSE
5815,851 EAST NEW YORK AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,9,POINT (-73.93490043 40.66255567),40.662555670000000,-73.934900430000000,CURBSIDE,FALSE,FALSE
5816,1803 FULTON STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,3,POINT (-73.92684073 40.67916771),40.679167710000000,-73.926840730000000,CURBSIDE,FALSE,FALSE
5817,346 NEW YORK AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,9,POINT (-73.94792275 40.66778836),40.667788360000000,-73.947922750000000,CURBSIDE,FALSE,FALSE
5818,6094 FLATLANDS AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,18,POINT (-73.9163416 40.63351757),40.633517570000000,-73.916341600000000,CURBSIDE,FALSE,FALSE
5819,185 NASSAU AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,1,POINT (-73.94572742 40.72545492),40.725454920000000,-73.945727420000000,CURBSIDE,FALSE,FALSE
5820,308 SUTTER AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,16,POINT (-73.90850939 40.66737676),40.667376760000000,-73.908509390000000,CURBSIDE,FALSE,FALSE
5821,1902 CHURCH AVENUE,2,BROOKLYN,6,CBS OUTDOOR LLC,14,POINT (-73.96198775 40.64982928),40.649829280000000,-73.961987750000000,CURBSIDE,FALSE,FALSE
5822,464 CLINTON AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,2,POINT (-73.96714914 40.68473072),40.684730720000000,-73.967149140000000,CURBSIDE,FALSE,FALSE
5823,180 PARKSIDE AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,14,POINT (-73.96172896 40.654929),40.654929000000000,-73.961728960000000,CURBSIDE,FALSE,FALSE
5824,1601 CHURCH AVENUE,2,BROOKLYN,6,CBS OUTDOOR LLC,14,POINT (-73.96477039 40.64878441),40.648784410000000,-73.964770390000000,CURBSIDE,FALSE,FALSE
5825,4802 CHURCH AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,17,POINT (-73.93216855 40.65164633),40.651646330000000,-73.932168550000000,CURBSIDE,FALSE,FALSE
5826,188 UTICA AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,8,POINT (-73.93078106 40.6724976),40.672497600000000,-73.930781060000000,CURBSIDE,TRUE,FALSE
5827,1696 PITKIN AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,16,POINT (-73.91053932 40.66970592),40.669705920000000,-73.910539320000000,CURBSIDE,FALSE,FALSE
5828,566 TROY AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,9,POINT (-73.93706577 40.6597078),40.659707800000000,-73.937065770000000,CURBSIDE,FALSE,FALSE
5829,428 RALPH AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,8,POINT (-73.92206919 40.67444356),40.674443560000000,-73.922069190000000,CURBSIDE,FALSE,FALSE
5830,1107 RUTLAND ROAD,1,BROOKLYN,6,CBS OUTDOOR LLC,17,POINT (-73.92321957 40.6647388),40.664738800000000,-73.923219570000000,CURBSIDE,FALSE,FALSE
5831,462 3 AVENUE,2,BROOKLYN,6,CBS OUTDOOR LLC,6,POINT (-73.99108867 40.67139821),40.671398210000000,-73.991088670000000,CURBSIDE,FALSE,FALSE
5832,154 7 AVENUE,2,BROOKLYN,6,CBS OUTDOOR LLC,6,POINT (-73.97695708 40.67245573),40.672455730000000,-73.976957080000000,CURBSIDE,FALSE,FALSE
5833,1961 FULTON STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,3,POINT (-73.91651579 40.67859526),40.678595260000000,-73.916515790000000,CURBSIDE,FALSE,FALSE
5834,105 KINGSTON AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,8,POINT (-73.9415386 40.67624744),40.676247440000000,-73.941538600000000,CURBSIDE,FALSE,FALSE
5835,79 GREENE AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,2,POINT (-73.96963632 40.68627945),40.686279450000000,-73.969636320000000,CURBSIDE,FALSE,FALSE
5836,828 MANHATTAN AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,1,POINT (-73.95346769 40.72850225),40.728502250000000,-73.953467690000000,CURBSIDE,FALSE,FALSE
5837,653 MC DONALD AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,12,POINT (-73.97868751 40.63845646),40.638456460000000,-73.978687510000000,CURBSIDE,FALSE,FALSE
5838,195 PROSPECT PARK WEST,1,BROOKLYN,6,CBS OUTDOOR LLC,6,POINT (-73.98011838 40.66120822),40.661208220000000,-73.980118380000000,CURBSIDE,FALSE,FALSE
5839,337 KNICKERBOCKER AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,4,POINT (-73.9222653 40.70104602),40.701046020000000,-73.922265300000000,CURBSIDE,FALSE,FALSE
5840,765 DE KALB AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,3,POINT (-73.94606838 40.69199367),40.691993670000000,-73.946068380000000,CURBSIDE,FALSE,FALSE
5841,52 TOMPKINS AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,3,POINT (-73.94683166 40.6980133),40.698013300000000,-73.946831660000000,CURBSIDE,FALSE,FALSE
5842,1419 DEAN STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,8,POINT (-73.94194941 40.67645076),40.676450760000000,-73.941949410000000,CURBSIDE,FALSE,FALSE
5843,1419 8 AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,6,POINT (-73.98185891 40.66256992),40.662569920000000,-73.981858910000000,CURBSIDE,FALSE,FALSE
5844,721 VAN SICLEN AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,5,POINT (-73.88666718 40.66183481),40.661834810000000,-73.886667180000000,CURBSIDE,FALSE,FALSE
5845,88 TOMPKINS AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,3,POINT (-73.94648319 40.69633883),40.696338830000000,-73.946483190000000,CURBSIDE,FALSE,FALSE
5846,1222 MYRTLE AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,4,POINT (-73.92935932 40.69762787),40.697627870000000,-73.929359320000000,CURBSIDE,FALSE,FALSE
5847,1012 ST JOHNS PLACE,1,BROOKLYN,6,CBS OUTDOOR LLC,8,POINT (-73.94472604 40.67132763),40.671327630000000,-73.944726040000000,CURBSIDE,FALSE,FALSE
5848,27 6 AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,8,POINT (-73.9740189 40.68205358),40.682053580000000,-73.974018900000000,CURBSIDE,FALSE,FALSE
5849,50 HAVEMEYER STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,1,POINT (-73.95438256 40.71496821),40.714968210000000,-73.954382560000000,CURBSIDE,FALSE,FALSE
5850,1777 PITKIN AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,16,POINT (-73.90745293 40.67018107),40.670181070000000,-73.907452930000000,CURBSIDE,FALSE,FALSE
5851,1104 BUSHWICK AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,4,POINT (-73.91895359 40.68994938),40.689949380000000,-73.918953590000000,CURBSIDE,FALSE,FALSE
5852,1900 AVENUE U,1,BROOKLYN,6,CBS OUTDOOR LLC,15,POINT (-73.95242705 40.59926119),40.599261190000000,-73.952427050000000,CURBSIDE,TRUE,FALSE
5853,36 NEVINS STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,2,POINT (-73.98158164 40.68769554),40.687695540000000,-73.981581640000000,CURBSIDE,TRUE,FALSE
5854,2320 86 STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,11,POINT (-73.99115218 40.60029999),40.600299990000000,-73.991152180000000,CURBSIDE,TRUE,FALSE
5855,1948 86 STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,11,POINT (-73.99932655 40.60524097),40.605240970000000,-73.999326550000000,CURBSIDE,TRUE,FALSE
5856,7519 5 AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,10,POINT (-74.02271818 40.62926389),40.629263890000000,-74.022718180000000,CURBSIDE,TRUE,FALSE
5857,1079 MANHATTAN AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,1,POINT (-73.95514789 40.73553497),40.735534970000000,-73.955147890000000,CURBSIDE,FALSE,FALSE
5858,782 MANHATTAN AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,1,POINT (-73.95286591 40.72743978),40.727439780000000,-73.952865910000000,CURBSIDE,FALSE,FALSE
5859,1636 CONEY ISLAND AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,12,POINT (-73.96381434 40.61754567),40.617545670000000,-73.963814340000000,CURBSIDE,FALSE,FALSE
5860,3045 AVENUE U,1,BROOKLYN,6,CBS OUTDOOR LLC,15,POINT (-73.93735524 40.60093652),40.600936520000000,-73.937355240000000,CURBSIDE,FALSE,FALSE
5861,2491 BEDFORD AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,17,POINT (-73.95447176 40.64247053),40.642470530000000,-73.954471760000000,CURBSIDE,FALSE,FALSE
5862,1713 BEVERLY ROAD,1,BROOKLYN,6,CBS OUTDOOR LLC,14,POINT (-73.96289883 40.64454587),40.644545870000000,-73.962898830000000,CURBSIDE,FALSE,FALSE
5863,1713 BEVERLY ROAD,1,BROOKLYN,6,CBS OUTDOOR LLC,14,POINT (-73.96289883 40.64454587),40.644545870000000,-73.962898830000000,CURBSIDE,FALSE,FALSE
5864,352 RIDGEWOOD AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,5,POINT (-73.8756384 40.68467919),40.684679190000000,-73.875638400000000,CURBSIDE,FALSE,FALSE
5865,3301 CHURCH AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,17,POINT (-73.9465304 40.65096496),40.650964960000000,-73.946530400000000,CURBSIDE,FALSE,FALSE
5866,1626 CORTELYOU ROAD,1,BROOKLYN,6,CBS OUTDOOR LLC,14,POINT (-73.96324631 40.64173807),40.641738070000000,-73.963246310000000,CURBSIDE,FALSE,FALSE
5867,1325 CORTELYOU ROAD,1,BROOKLYN,6,CBS OUTDOOR LLC,14,POINT (-73.96589894 40.64056686),40.640566860000000,-73.965898940000000,CURBSIDE,FALSE,FALSE
5868,1102 CORTELYOU ROAD,1,BROOKLYN,6,CBS OUTDOOR LLC,14,POINT (-73.96776943 40.63970828),40.639708280000000,-73.967769430000000,CURBSIDE,FALSE,FALSE
5869,2125 DITMAS AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,14,POINT (-73.95772721 40.63989991),40.639899910000000,-73.957727210000000,CURBSIDE,FALSE,FALSE
5870,134 DIVISION AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,1,POINT (-73.9626545 40.70766737),40.707667370000000,-73.962654500000000,CURBSIDE,FALSE,FALSE
5871,1256 EAST 53 STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,18,POINT (-73.92500825 40.62873389),40.628733890000000,-73.925008250000000,CURBSIDE,FALSE,FALSE
5872,1794 FLATBUSH AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,18,POINT (-73.94077179 40.62630847),40.626308470000000,-73.940771790000000,CURBSIDE,FALSE,FALSE
5873,1671 FLATBUSH AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,18,POINT (-73.94429582 40.62965064),40.629650640000000,-73.944295820000000,CURBSIDE,FALSE,FALSE
5874,7323 3 AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,10,POINT (-74.02730571 40.63262526),40.632625260000000,-74.027305710000000,CURBSIDE,FALSE,FALSE
5875,2502 AVENUE U,1,BROOKLYN,6,CBS OUTDOOR LLC,15,POINT (-73.94647405 40.59991732),40.599917320000000,-73.946474050000000,CURBSIDE,FALSE,FALSE
5876,2121 KINGS HIGHWAY,1,BROOKLYN,6,CBS OUTDOOR LLC,14,POINT (-73.95232131 40.61117905),40.611179050000000,-73.952321310000000,CURBSIDE,FALSE,FALSE
5877,2947 CROPSEY AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,13,POINT (-73.98641303 40.58329824),40.583298240000000,-73.986413030000000,CURBSIDE,FALSE,FALSE
5878,394 WILSON AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,4,POINT (-73.91470371 40.69442578),40.694425780000000,-73.914703710000000,CURBSIDE,FALSE,FALSE
5879,6702 18 AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,11,POINT (-73.99159651 40.61775418),40.617754180000000,-73.991596510000000,CURBSIDE,FALSE,FALSE
5880,58 AVENUE O,1,BROOKLYN,6,CBS OUTDOOR LLC,11,POINT (-73.98289597 40.6103258),40.610325800000000,-73.982895970000000,CURBSIDE,FALSE,FALSE
5881,9725 3 AVENUE,2,BROOKLYN,6,CBS OUTDOOR LLC,10,POINT (-74.03428998 40.61552609),40.615526090000000,-74.034289980000000,CURBSIDE,FALSE,FALSE
5882,7002 3 AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,10,POINT (-74.02644188 40.63475816),40.634758160000000,-74.026441880000000,CURBSIDE,FALSE,FALSE
5883,620 5 AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,7,POINT (-73.99133846 40.66336426),40.663364260000000,-73.991338460000000,CURBSIDE,FALSE,FALSE
5884,4516 7 AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,7,POINT (-74.00316026 40.64510351),40.645103510000000,-74.003160260000000,CURBSIDE,FALSE,FALSE
5885,300 8 AVENUE,2,BROOKLYN,6,CBS OUTDOOR LLC,6,POINT (-73.97628408 40.66928812),40.669288120000000,-73.976284080000000,CURBSIDE,FALSE,FALSE
5886,4523 8 AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,12,POINT (-74.00096571 40.64374214),40.643742140000000,-74.000965710000000,CURBSIDE,FALSE,FALSE
5887,4602 9 AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,12,POINT (-73.99927934 40.64193882),40.641938820000000,-73.999279340000000,CURBSIDE,FALSE,FALSE
5888,9421 AVENUE L,1,BROOKLYN,6,CBS OUTDOOR LLC,18,POINT (-73.89738107 40.63733943),40.637339430000000,-73.897381070000000,CURBSIDE,FALSE,FALSE
5889,5402 AVENUE N,1,BROOKLYN,6,CBS OUTDOOR LLC,18,POINT (-73.92285412 40.61919157),40.619191570000000,-73.922854120000000,CURBSIDE,FALSE,FALSE
5890,7221 3 AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,10,POINT (-74.02702136 40.63331427),40.633314270000000,-74.027021360000000,CURBSIDE,FALSE,FALSE
5891,791 NOSTRAND AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,8,POINT (-73.95045869 40.6701692),40.670169200000000,-73.950458690000000,CURBSIDE,FALSE,FALSE
5892,363 MARCY AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,1,POINT (-73.9532693 40.7027069),40.702706900000000,-73.953269300000000,CURBSIDE,FALSE,FALSE
5893,590 ALBANY AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,9,POINT (-73.9397613 40.66022526),40.660225260000000,-73.939761300000000,CURBSIDE,FALSE,FALSE
5894,1731 WEST 7 STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,11,POINT (-73.98010993 40.60490987),40.604909870000000,-73.980109930000000,CURBSIDE,TRUE,FALSE
5895,1932 ROCKAWAY PARKWAY,2,BROOKLYN,6,CBS OUTDOOR LLC,18,POINT (-73.89129532 40.63522858),40.635228580000000,-73.891295320000000,CURBSIDE,FALSE,FALSE
5896,819 BROADWAY,1,BROOKLYN,6,CBS OUTDOOR LLC,4,POINT (-73.93956362 40.69940131),40.699401310000000,-73.939563620000000,CURBSIDE,FALSE,FALSE
5897,1503 AVENUE J,1,BROOKLYN,6,CBS OUTDOOR LLC,14,POINT (-73.96124887 40.62520281),40.625202810000000,-73.961248870000000,CURBSIDE,FALSE,FALSE
5898,907 MYRTLE AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,3,POINT (-73.94593911 40.69576218),40.695762180000000,-73.945939110000000,CURBSIDE,FALSE,FALSE
5899,822 ROGERS AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,17,POINT (-73.95246257 40.65051743),40.650517430000000,-73.952462570000000,CURBSIDE,FALSE,FALSE
